Id,Url,ImageUrl,ContentCreatedOn,Name,Symbol,CoinName,FullName,Algorithm,ProofType,FullyPremined,TotalCoinSupply,BuiltOn,SmartContractAddress,DecimalPlaces,PreMinedValue,TotalCoinsFreeFloat,SortOrder,Sponsored,Taxonomy,Rating,IsTrading,TotalCoinsMined,BlockNumber,NetHashesPerSecond,BlockReward,BlockTime
933864,/coins/vivid/overview,/media/36798546/vivid.png,1582021070,VIVID,VIVID,Vivid Coin,Vivid Coin (VIVID),N/A,N/A,0,7137602,N/A,N/A,0,N/A,N/A,4909,False,"{'Access': 'Permissioned', 'FCA': 'Utility', 'FINMA': 'Utility', 'Industry': 'Arts, Entertainment and Recreation', 'CollateralizedAsset': 'No', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,0.0,0.0,0,0.0,0.0
194530,/coins/ads/overview,/media/36798547/ads.png,1500901915,ADS,ADS,Adshares,Adshares (ADS),N/A,DPoS,0,38758206,N/A,N/A,0,N/A,N/A,1383,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,,,,,
930302,/coins/untd/overview,/media/35650510/untd.png,1556881151,UNTD,UNTD,YOUnited,YOUnited (UNTD),N/A,N/A,0,2100000000,N/A,N/A,0,N/A,N/A,4240,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",False,,,,,
933869,/coins/peng/overview,/media/36798550/peng.png,1582023924,PENG,PENG,PENG,PENG (PENG),X11,PoS,0,16000000000,N/A,N/A,0,N/A,N/A,4911,False,"{'Access': 'Permissioned', 'FCA': 'Utility', 'FINMA': 'Utility', 'Industry': 'Financial and Insurance Activities', 'CollateralizedAsset': 'No', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,10219484359.2947,875620.0,269767994279891,499.999979427883,60.0
933873,/coins/meri/overview,/media/36798553/meri.png,1582037223,MERI,MERI,Merebel,Merebel (MERI),N/A,N/A,0,30000000,N/A,N/A,0,N/A,N/A,4912,False,"{'Access': 'Permissionless', 'FCA': 'Utility', 'FINMA': 'Utility', 'Industry': 'Blockchain-Specific Application', 'CollateralizedAsset': 'No', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,8917142.55091805,571873.0,134523339171,14.0,0.0
933875,/coins/kts/overview,/media/36798554/klimatas.png,1582037794,KTS,KTS,Klimatas,Klimatas (KTS),Quark,PoS,0,23000000,N/A,N/A,0,N/A,N/A,4913,False,"{'Access': 'Permissionless', 'FCA': 'Utility', 'FINMA': 'Utility', 'Industry': 'Financial and Insurance Activities', 'CollateralizedAsset': 'No', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,,,,,
933877,/coins/nor/overview,/media/36798555/nor.png,1582038527,NOR,NOR,Noir,Noir (NOR),N/A,PoS,0,0,N/A,N/A,0,N/A,N/A,4914,False,"{'Access': 'Permissionless', 'FCA': 'Utility', 'FINMA': 'Utility', 'Industry': 'Financial and Insurance Activities', 'CollateralizedAsset': 'No', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,20282559.0,671275.0,7836799055276.37,0.0,0.0
933879,/coins/btcv/overview,/media/36798556/btcv.png,1582040397,BTCV,BTCV,BitcoinV,BitcoinV (BTCV),SHA-256D,N/A,0,168000000,N/A,N/A,0,N/A,N/A,4915,False,"{'Access': 'Permissionless', 'FCA': 'Utility', 'FINMA': 'Utility', 'Industry': 'Financial and Insurance Activities', 'CollateralizedAsset': 'No', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,,,,,
933881,/coins/x42/overview,/media/36798557/x42.png,1582041132,X42,X42,X42 Protocol,X42 Protocol (X42),X13,PoS,0,42000000,N/A,N/A,8,N/A,N/A,4916,False,"{'Access': 'Permissioned', 'FCA': 'Utility', 'FINMA': 'Utility', 'Industry': 'Professional, Scientific and Technical Activities', 'CollateralizedAsset': 'No', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,19752140.0,1031300.0,0,2.0,60.0
933884,/coins/xwp/overview,/media/36798558/xwp.png,1582042332,XWP,XWP,Swap,Swap (XWP),N/A,N/A,0,18400000,N/A,N/A,12,N/A,N/A,4917,False,"{'Access': 'Permissionless', 'FCA': 'Utility', 'FINMA': 'Utility', 'Industry': 'Financial and Insurance Activities', 'CollateralizedAsset': 'No', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,,,,,
933887,/coins/csnp/overview,/media/36798559/csnp.png,1582104377,CSNP,CSNP,CrowdSale Network,CrowdSale Network (CSNP),N/A,N/A,0,50000000,7605,0x96ee9b27f822d71ae9cbf06773a878b41308c396,18,N/A,N/A,4918,False,"{'Access': 'Permissionless', 'FCA': 'Utility', 'FINMA': 'Utility', 'Industry': 'Arts, Entertainment and Recreation', 'CollateralizedAsset': 'No', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,50000000.0,0.0,0,0.0,0.0
933889,/coins/call/overview,/media/36798560/call.png,1582107733,CALL,CALL,Global Crypto Alliance,Global Crypto Alliance (CALL),N/A,N/A,0,777000000,7605,0xbbe761ea1447a20b75aa485b7bcad4837415d7d7,18,N/A,N/A,4919,False,"{'Access': 'Permissionless', 'FCA': 'Utility', 'FINMA': 'Utility', 'Industry': 'Information and Communication', 'CollateralizedAsset': 'No', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,777000000.0,0.0,0,0.0,0.0
933892,/coins/moco/overview,/media/36798562/moco.png,1582111792,MOCO,MOCO,MoCo,MoCo (MOCO),N/A,N/A,0,N/A,7605,0x06a8f2bcc622ac55d596ea02ce5bb5f318f485e9,18,N/A,N/A,4920,False,"{'Access': 'Permissionless', 'FCA': 'Utility', 'FINMA': 'Utility', 'Industry': 'Financial and Insurance Activities', 'CollateralizedAsset': 'No', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,8000000000.0,0.0,0,0.0,0.0
933894,/coins/wbet/overview,/media/36798563/wbet.png,1582112434,WBET,WBET,Wavesbet,Wavesbet (WBET),N/A,N/A,0,60000000000,20131,N/A,8,N/A,N/A,4921,False,"{'Access': 'Permissionless', 'FCA': 'Utility', 'FINMA': 'Utility', 'Industry': 'Arts, Entertainment and Recreation', 'CollateralizedAsset': 'No', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,,,,,
848115,/coins/rntb/overview,/media/30002046/rntb.jpg,1523368121,RNTB,RNTB,BitRent,BitRent (RNTB),N/A,N/A,0,1000000000,7605,0x1fe70be734e473e5721ea57c8b5b01e6caa52686,18,N/A,N/A,2560,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,1000000000.0,0.0,0,0.0,0.0
848134,/coins/xclr/overview,/media/30002047/clr.png,1523369525,XCLR,XCLR,ClearCoin,ClearCoin (XCLR),N/A,N/A,0,1000000000,7605,0xac838aee2f650a6b970ecea56d4651653c1f84a1,8,N/A,N/A,2561,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,1000000000.0,0.0,0,0.0,0.0
848774,/coins/swth/overview,/media/30002053/swh.jpg,1523436611,SWTH,SWTH,Switcheo,Switcheo (SWTH),N/A,N/A,0,1000000000,27368,N/A,0,N/A,N/A,2564,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,1000000000.0,0.0,0,0.0,0.0
849992,/coins/roi/overview,/media/30002087/roi.jpg,1523545168,ROI,ROI,ROIcoin,ROIcoin (ROI),1GB AES Pattern Search,PoWPoS,0,1000000000,N/A,N/A,0,N/A,N/A,2576,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",False,0.0,625747.0,5804,0.0,120.0
850066,/coins/ethpr/overview,/media/30002088/ethpr.jpg,1523549148,ETHPR,ETHPR,Ethereum Premium,Ethereum Premium (ETHPR),N/A,N/A,0,10000000,7605,0xb4F5438c3C2A682da351Ab6b57edC8530efD67bE,4,N/A,N/A,2577,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",False,10000000.0,0.0,0,0.0,0.0
850816,/coins/btl/overview,/media/30002099/btl.jpg,1523616933,BTL,BTL,Bitrolium,Bitrolium (BTL),Equihash,PoW,0,70000000,N/A,N/A,0,N/A,N/A,2580,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,71355477.0,0.0,0,0.0,8.0
850825,/coins/goal/overview,/media/30002100/goal.jpg,1523617654,GOAL,GOAL,Goal Bonanza,Goal Bonanza (GOAL),N/A,N/A,0,701710239.26602970050569227,7605,0x7b69b78cc7fee48202c208609ae6d1f78ce42e13,18,N/A,N/A,2581,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,510000000.0,0.0,0,0.0,0.0
893485,/coins/itm/overview,/media/33434202/itm.jpg,1527620757,ITM,ITM,intimate.io,intimate.io (ITM),N/A,N/A,0,100000000,7605,0x1dbed266d20d27d0bd1c4707fc002defe7e0267b,18,N/A,N/A,2777,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,0.0,0.0,0,0.0,0.0
895370,/coins/sntr/overview,/media/33434220/rqwcvdzw_400x400.jpg,1527851393,SNTR,SNTR,Silent Notary,Silent Notary (SNTR),N/A,N/A,0,1000000000000 ,7605,0x2859021ee7f2cb10162e67f33af2d22764b31aff,4,N/A,N/A,2780,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,1000000000000.0,0.0,0,0.0,0.0
895379,/coins/zmr/overview,/media/33434221/zmr.jpg,1527852364,ZMR,ZMR,Monero 0,Monero 0 (ZMR),CryptoNight,PoW,0,N/A,N/A,N/A,0,N/A,N/A,2781,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",False,,,,,
897496,/coins/nkn/overview,/media/33434229/nkn.jpg,1528104124,NKN,NKN,NKN,NKN (NKN),N/A,PoR,0,700000000,27368,N/A,0,N/A,N/A,2783,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,,,,,
30024,/coins/prem/overview,/media/351711/pre.png,1476258619,PREM,PREM,Premium,Premium (PREM),Scrypt,PoW,0,20000000,N/A,N/A,0,N/A,N/A,833,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,,,,,
186331,/coins/pre/overview,/media/35309640/pre.png,1500326854,PRE,PRE,Presearch,Presearch (PRE),N/A,N/A,1,1000000000,7605,0x88a3e4f35d64aad41a6d4030ac9afe4356cb84fa,18,N/A,N/A,1355,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,1000000000.0,0.0,0,0.0,0.0
933908,/coins/armr/overview,/media/36798575/armr.png,1582126464,ARMR,ARMR,ARMR,ARMR (ARMR),N/A,N/A,0,40000000,N/A,N/A,0,N/A,N/A,4923,False,"{'Access': 'Permissioned', 'FCA': 'Utility', 'FINMA': 'Utility', 'Industry': 'Financial and Insurance Activities', 'CollateralizedAsset': 'No', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,40065047.9656861,974129.0,1.538e-05,0.504293027455392,0.0
933910,/coins/xsd/overview,/media/36798576/xsd.png,1582127448,XSD,XSD,SounDAC,SounDAC (XSD),N/A,N/A,0,18081806,N/A,N/A,0,N/A,N/A,4924,False,"{'Access': 'Permissioned', 'FCA': 'Utility', 'FINMA': 'Utility', 'Industry': 'Arts, Entertainment and Recreation', 'CollateralizedAsset': 'No', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,,,,,
933912,/coins/divo/overview,/media/36798577/divo.png,1582129692,DIVO,DIVO,DIVO Token,DIVO Token (DIVO),N/A,N/A,0,6000000000,7605,0xff1beda5ca92a83d05323e338d0534410858b6a2,18,N/A,N/A,4925,False,"{'Access': 'Permissioned', 'FCA': 'Utility', 'FINMA': 'Utility', 'Industry': 'Professional, Scientific and Technical Activities', 'CollateralizedAsset': 'No', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,6000000000.0,0.0,0,0.0,0.0
897502,/coins/ely/overview,/media/33434230/ely.png,1528104385,ELY,ELY,Elysian,Elysian (ELY),N/A,N/A,0,1000000000,7605,0xa95592dcffa3c080b4b40e459c5f5692f67db7f8,18,N/A,N/A,2784,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,260000000.0,0.0,0,0.0,0.0
897513,/coins/her/overview,/media/33434231/her.jpg,1528105089,HER,HER,Hero Node,Hero Node (HER),N/A,N/A,0,2000000000 ,7605,0x491c9a23db85623eed455a8efdd6aba9b911c5df,18,N/A,N/A,2785,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,2000000000.0,0.0,0,0.0,0.0
898308,/coins/slx/overview,/media/33434266/slx.jpg,1528202071,SLX,SLX,Slate,Slate (SLX),Slatechain,PoW,0,950000000,N/A,N/A,0,N/A,N/A,2788,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,,,,,
898331,/coins/ltcc/overview,/media/33434267/ltcc.jpg,1528204168,LTCC,LTCC,Listerclassic Coin,Listerclassic Coin (LTCC),Scrypt,PoW/PoS,0,110000000,N/A,N/A,0,N/A,N/A,2789,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",False,8094818.38874615,953780.0,0,0.0,0.0
898340,/coins/rst/overview,/media/33434268/rst.jpg,1528205027,RST,RST,REGA Risk Sharing Token,REGA Risk Sharing Token (RST),N/A,N/A,0,150000,7605,0xa17d1bf14802e0eec8f84b3b8b638a9402d60e9e,10,N/A,N/A,2790,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,150000.0,0.0,0,0.0,0.0
898360,/coins/xbb/overview,/media/34478343/brickblock.png,1528206817,XBB,XBB,BrickBlock,BrickBlock (XBB),N/A,PoA,0,500000000,7605,0x4a6058666cf1057eac3cd3a5a614620547559fc9,18,N/A,N/A,2791,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,265000143.35,0.0,0,0.0,0.0
898372,/coins/tfc/overview,/media/33434271/tfc.jpg,1528208052,TFC,TFC,The Freedom Coin,The Freedom Coin (TFC),X11,PoS,0,25000000,N/A,N/A,0,N/A,N/A,2793,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,0.0,0.0,0,0.0,60.0
898411,/coins/repo/overview,/media/33434275/repo.jpg,1528212316,REPO,REPO,Repo Coin,Repo Coin (REPO),N/A,N/A,0,356999900,4614,N/A,0,N/A,N/A,2795,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,356999900.0,0.0,0,0.0,0.0
898898,/coins/oio/overview,/media/33434284/oio.png,1528283293,OIO,OIO,Online,Online (OIO),N/A,N/A,0,2252352158,7605,N/A,0,N/A,N/A,2799,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,,,,,
898977,/coins/angl/overview,/media/33434286/angl.jpg,1528291207,ANGL,ANGL,Angel Token,Angel Token (ANGL),N/A,N/A,0,8629711,7605,0xc499ea948a1ad5d8eaf12abd2f67975c4dbe21aa,18,N/A,N/A,2800,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,8629711.98413106,0.0,0,0.0,0.0
898986,/coins/ants/overview,/media/33434287/ants.jpg,1528292336,ANTS,ANTS,ANTS Reloaded,ANTS Reloaded (ANTS),N/A,N/A,0,N/A,7605,0x1cCc29f9CEd9d1a5cE81a7262EAC8FcD7ecA5788,8,N/A,N/A,2801,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,25000000.0,0.0,0,0.0,0.0
899065,/coins/cmm/overview,/media/33434296/commercium.jpg,1528299519,CMM,CMM,Commercium ,Commercium  (CMM),Equihash,N/A,0,210000000 ,N/A,N/A,0,N/A,N/A,2808,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,0.0,49588.0,0,0.0,30.0
899504,/coins/wys/overview,/media/35651219/wys_token.png,1528362654,WYS,WYS,Wysker,Wysker (WYS),N/A,N/A,0,3000000000,7605,0xd8950fdeaa10304b7a7fd03a2fc66bc39f3c711a,18,N/A,N/A,2810,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,3000000000.0,0.0,0,0.0,0.0
899528,/coins/cog/overview,/media/33434304/cog.jpg,1528364984,COG,COG,Cognitio,Cognitio (COG),SHA-256D,PoW/PoS,0,7500000,N/A,N/A,0,N/A,N/A,2811,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",False,658584.46163633,229754.0,2874.33650003,0.0,90.0
899541,/coins/zipt/overview,/media/33434305/zipt.jpg,1528366568,ZIPT,ZIPT,Zippie,Zippie (ZIPT),N/A,N/A,0,1000000000,7605,0xedd7c94fd7b4971b916d15067bc454b9e1bad980,18,N/A,N/A,2812,False,"{'Access': '', 'FCA': '', 'FINMA': '', 'Industry': '', 'CollateralizedAsset': '', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,1000000000.0,0.0,0,0.0,0.0
933915,/coins/wcc/overview,/media/36798578/wcc.png,1582190452,WCC,WCC,Wincash Coin,Wincash Coin (WCC),SHA-256,PoW/PoS,0,20000000,N/A,N/A,0,N/A,N/A,4926,False,"{'Access': 'Permissioned', 'FCA': 'Utility', 'FINMA': 'Utility', 'Industry': 'Financial and Insurance Activities', 'CollateralizedAsset': 'No', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,4001488.17408472,15787.0,158692980,0.0799729898571968,600.0
933919,/coins/husl/overview,/media/36798580/husl.png,1582193698,HUSL,HUSL,Hustle Token,Hustle Token (HUSL),N/A,N/A,0,1000000000,7605,0x56be94d29e1125d2d61d06629c1b251d72c1b3b3,18,N/A,N/A,4927,False,"{'Access': 'Permissionless', 'FCA': 'Utility', 'FINMA': 'Utility', 'Industry': 'Arts, Entertainment and Recreation', 'CollateralizedAsset': 'No', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,1000000000.0,0.0,0,0.0,0.0
933921,/coins/wlf/overview,/media/36798581/wlf.png,1582196051,WLF,WLF,Wolfs Group,Wolfs Group (WLF),N/A,N/A,0,150000000,7605,0x02b1669bc9ee893edaff3cadfd326a294d643f99,18,N/A,N/A,4928,False,"{'Access': 'Permissionless', 'FCA': 'Utility', 'FINMA': 'Utility', 'Industry': 'Financial and Insurance Activities', 'CollateralizedAsset': 'No', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,1.5e-10,0.0,0,0.0,0.0
933922,/coins/cnb/overview,/media/34478561/coinsbit.png,1582196494,CNB,CNB,Coinsbit Token,Coinsbit Token (CNB),N/A,N/A,0,1500000000,7605,0xC538143202f3b11382D8606aae90a96b042a19DB,18,N/A,N/A,4929,False,"{'Access': 'Permissionless', 'FCA': 'Utility', 'FINMA': 'Utility', 'Industry': 'Financial and Insurance Activities', 'CollateralizedAsset': 'No', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,1327302500.0,0.0,0,0.0,0.0
933924,/coins/ctag/overview,/media/36798582/ctag.png,1582197869,CTAG,CTAG,CTAGtoken,CTAGtoken (CTAG),N/A,N/A,0,4000000000,7605,0xb0f14f66cae71164d89e8a0cf0875ef2c32fb660,8,N/A,N/A,4930,False,"{'Access': 'Permissionless', 'FCA': 'Utility', 'FINMA': 'Utility', 'Industry': 'Professional, Scientific and Technical Activities', 'CollateralizedAsset': 'No', 'CollateralizedAssetType': '', 'CollateralType': '', 'CollateralInfo': ''}","{'Weiss': {'Rating': '', 'TechnologyAdoptionRating': '', 'MarketPerformanceRating': ''}}",True,4000000000.0,0.0,0,0.0,0.0
